,location,city,country,utc,weekday,local,parameter,value,unit,latitude,longitude,attribution
1730,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T06:30:00Z,2,2020-04-06T12:00:00+05:30,o3,26.54,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1731,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T06:15:00Z,2,2020-04-06T11:45:00+05:30,o3,26.4,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1732,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T06:00:00Z,2,2020-04-06T11:30:00+05:30,o3,24.56,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1733,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T05:45:00Z,2,2020-04-06T11:15:00+05:30,o3,24.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1734,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T05:30:00Z,2,2020-04-06T11:00:00+05:30,o3,25.64,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1735,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T05:15:00Z,2,2020-04-06T10:45:00+05:30,o3,26.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1736,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T04:15:00Z,2,2020-04-06T09:45:00+05:30,o3,24.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1737,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T04:00:00Z,2,2020-04-06T09:30:00+05:30,o3,28.54,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1738,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T03:45:00Z,2,2020-04-06T09:15:00+05:30,o3,27.99,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1739,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T03:15:00Z,2,2020-04-06T08:45:00+05:30,o3,24.85,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1740,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T02:45:00Z,2,2020-04-06T08:15:00+05:30,o3,28.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1741,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T02:15:00Z,2,2020-04-06T07:45:00+05:30,o3,25.32,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1742,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T02:00:00Z,2,2020-04-06T07:30:00+05:30,o3,28.52,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1743,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T01:45:00Z,2,2020-04-06T07:15:00+05:30,o3,29.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1744,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T01:30:00Z,2,2020-04-06T07:00:00+05:30,o3,25.13,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1745,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T01:15:00Z,2,2020-04-06T06:45:00+05:30,o3,26.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1746,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T01:00:00Z,2,2020-04-06T06:30:00+05:30,o3,29.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1747,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T00:45:00Z,2,2020-04-06T06:15:00+05:30,o3,26.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1748,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T00:15:00Z,2,2020-04-06T05:45:00+05:30,o3,29.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1749,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-06T00:00:00Z,2,2020-04-06T05:30:00+05:30,o3,27.01,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1750,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T23:45:00Z,2,2020-04-06T05:15:00+05:30,o3,27.42,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1751,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T23:30:00Z,2,2020-04-06T05:00:00+05:30,o3,26.83,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1752,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T23:15:00Z,2,2020-04-06T04:45:00+05:30,o3,26.11,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1753,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T23:00:00Z,2,2020-04-06T04:30:00+05:30,o3,28.56,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1754,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T22:45:00Z,2,2020-04-06T04:15:00+05:30,o3,24.62,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1755,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T22:00:00Z,2,2020-04-06T03:30:00+05:30,o3,31.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1756,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T21:00:00Z,2,2020-04-06T02:30:00+05:30,o3,25.66,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1757,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T20:30:00Z,2,2020-04-06T02:00:00+05:30,o3,25.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1758,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T20:00:00Z,2,2020-04-06T01:30:00+05:30,o3,24.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1759,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T19:45:00Z,2,2020-04-06T01:15:00+05:30,o3,24.54,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1760,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T19:30:00Z,2,2020-04-06T01:00:00+05:30,o3,27.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1761,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T19:15:00Z,2,2020-04-06T00:45:00+05:30,o3,25.52,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1762,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T18:45:00Z,2,2020-04-06T00:15:00+05:30,o3,28.44,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1763,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T18:30:00Z,2,2020-04-06T00:00:00+05:30,o3,27.97,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1764,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T18:15:00Z,1,2020-04-05T23:45:00+05:30,o3,25.11,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1765,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T18:00:00Z,1,2020-04-05T23:30:00+05:30,o3,27.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1766,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T17:45:00Z,1,2020-04-05T23:15:00+05:30,o3,29.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1767,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T17:30:00Z,1,2020-04-05T23:00:00+05:30,o3,27.64,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1768,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T16:00:00Z,1,2020-04-05T21:30:00+05:30,o3,45.86,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1769,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T15:30:00Z,1,2020-04-05T21:00:00+05:30,o3,45.45,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1770,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T15:00:00Z,1,2020-04-05T20:30:00+05:30,o3,42.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1771,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T14:15:00Z,1,2020-04-05T19:45:00+05:30,o3,43.32,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1772,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T14:00:00Z,1,2020-04-05T19:30:00+05:30,o3,43.02,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1773,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T13:45:00Z,1,2020-04-05T19:15:00+05:30,o3,41.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1774,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T12:30:00Z,1,2020-04-05T18:00:00+05:30,o3,45.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1775,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T11:15:00Z,1,2020-04-05T16:45:00+05:30,o3,44.2,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1776,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T11:00:00Z,1,2020-04-05T16:30:00+05:30,o3,44.59,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1777,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T10:45:00Z,1,2020-04-05T16:15:00+05:30,o3,44.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1778,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T10:30:00Z,1,2020-04-05T16:00:00+05:30,o3,44.69,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1779,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T10:15:00Z,1,2020-04-05T15:45:00+05:30,o3,45.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1780,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T10:00:00Z,1,2020-04-05T15:30:00+05:30,o3,45.39,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1781,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T09:30:00Z,1,2020-04-05T15:00:00+05:30,o3,45.04,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1782,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T09:00:00Z,1,2020-04-05T14:30:00+05:30,o3,44.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1783,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T08:30:00Z,1,2020-04-05T14:00:00+05:30,o3,44.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1784,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T08:00:00Z,1,2020-04-05T13:30:00+05:30,o3,38.42,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1785,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T07:45:00Z,1,2020-04-05T13:15:00+05:30,o3,35.87,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1786,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T07:30:00Z,1,2020-04-05T13:00:00+05:30,o3,35.71,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1787,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T07:15:00Z,1,2020-04-05T12:45:00+05:30,o3,32.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1788,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T07:00:00Z,1,2020-04-05T12:30:00+05:30,o3,34.22,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1789,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T06:00:00Z,1,2020-04-05T11:30:00+05:30,o3,32.89,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1790,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T05:45:00Z,1,2020-04-05T11:15:00+05:30,o3,31.95,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1791,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T05:30:00Z,1,2020-04-05T11:00:00+05:30,o3,34.85,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1792,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T05:15:00Z,1,2020-04-05T10:45:00+05:30,o3,34.4,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1793,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T05:00:00Z,1,2020-04-05T10:30:00+05:30,o3,37.65,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1794,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T04:15:00Z,1,2020-04-05T09:45:00+05:30,o3,32.69,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1795,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T03:00:00Z,1,2020-04-05T08:30:00+05:30,o3,28.03,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1796,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T01:45:00Z,1,2020-04-05T07:15:00+05:30,o3,28.05,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1797,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T01:30:00Z,1,2020-04-05T07:00:00+05:30,o3,23.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1798,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T00:45:00Z,1,2020-04-05T06:15:00+05:30,o3,24.91,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1799,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T00:30:00Z,1,2020-04-05T06:00:00+05:30,o3,27.66,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1800,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-05T00:15:00Z,1,2020-04-05T05:45:00+05:30,o3,24.52,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1801,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T23:30:00Z,1,2020-04-05T05:00:00+05:30,o3,25.72,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1802,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T23:00:00Z,1,2020-04-05T04:30:00+05:30,o3,26.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1803,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T22:30:00Z,1,2020-04-05T04:00:00+05:30,o3,24.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1804,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T19:45:00Z,1,2020-04-05T01:15:00+05:30,o3,23.38,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1805,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T19:00:00Z,1,2020-04-05T00:30:00+05:30,o3,26.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1806,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T16:30:00Z,7,2020-04-04T22:00:00+05:30,o3,44.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1807,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T15:15:00Z,7,2020-04-04T20:45:00+05:30,o3,45.86,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1808,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T14:15:00Z,7,2020-04-04T19:45:00+05:30,o3,43.51,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1809,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T14:00:00Z,7,2020-04-04T19:30:00+05:30,o3,43.43,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1810,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T13:45:00Z,7,2020-04-04T19:15:00+05:30,o3,41.85,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1811,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T13:30:00Z,7,2020-04-04T19:00:00+05:30,o3,43.86,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
1812,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-04-04T12:45:00Z,7,2020-04-04T18:15:00+05:30,o3,45.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
